cluster_id,track_count,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,mean_popularity,common_genres,pct_aggressive,pct_euphoric,pct_melancholic,pct_peaceful,description
0,46636,0.7088769834462646,0.7202970023158075,-6.3256861008662835,0.11104873059439059,0.2018817660738485,0.03080234316086285,0.1640385798524745,0.6692400913457415,120.88362267347115,199542.96281842355,35.43502392859063,"dancehall, kids, salsa, forro, dance",18.24341710266747,74.78557337679047,1.8397804271378333,5.131229093404237,"high valence, high danceability, high loudness"
1,24123,0.5451530821207976,0.397096206562202,-10.309933134353107,0.06101195954068731,0.6601541816772375,0.04444170517431497,0.1594333664967044,0.4017575098453758,113.96613120258674,211096.8557393359,33.99813006493179,"tango, honky-tonk, cantopop, romance, acoustic",16.428304937196867,8.54371346847407,53.409609086763666,21.618372507565393,"high acousticness, low energy, low loudness"
2,29013,0.49734925033605626,0.7967078996518802,-6.225723261986007,0.07752322062523696,0.06777393135904594,0.2514124634350119,0.18971674077137834,0.3256232530245063,135.9400914417675,261868.1199117637,33.18980768103518,"black-metal, grindcore, death-metal, drum-and-bass, heavy-metal",77.58935649536414,18.0332954192948,4.0051011615482714,0.3722469237927825,"low acousticness, high energy, low valence"
3,7598,0.3668210450118452,0.19482671318768097,-20.637165175046068,0.053467583574624895,0.8163200356133193,0.782937383411424,0.16303435114503814,0.1928912688865491,104.10573479863122,220014.89510397473,28.707795735433926,"sleep, new-age, ambient, classical, iranian",4.7644116872861275,0.47380889707817847,86.89128718083707,7.870492234798632,"low loudness, high instrumentalness, low energy"
4,8287,0.5429265114034029,0.7449213370701098,-7.4384298298539875,0.20315111620610596,0.34149068238083746,0.05926444825630506,0.722527537106311,0.5045228345601545,121.17063955593098,227755.9511282732,33.841964701499485,"comedy, pagode, sertanejo, samba, mpb",40.81090865210571,47.74948714854592,6.950645589477494,4.488958609870882,"high liveness, high speechiness, high energy"
